sample_id,commit_hash,issue_summary
sample_0899,fd5806ddf2655d207fdcee2c82d6ad1cb3ca3554,Use position increments to account for removed stop words
sample_0900,1a39c55c4c49423b64ec6ab9bbdf08058d83fb85,only throw ParseException from parse methods
sample_0901,15bcd46829c8798be03301424aa675e04640522b,"Add throws clause to query factory methods, allowing subclasses to use for rejecting, etc"
sample_0902,15bcd46829c8798be03301424aa675e04640522b,"Add throws clause to query factory methods, allowing subclasses to use for rejecting, etc"
sample_0903,15bcd46829c8798be03301424aa675e04640522b,"Add throws clause to query factory methods, allowing subclasses to use for rejecting, etc"
sample_0904,b22cd7789009557c10718d470c16bc6b09e443ff,added ability to wait on any Lock. changed write.lock wait to 1 sec from none.
sample_0905,57cdbe41879df17d6c89b2b36799128d874134d2,"Added subDoc() method, renamed searcherIndex() to subSearcher()."
sample_0906,6772e7567d96b0b670828a38866507012a8112e3,"Added a public, extensible scoring API."
sample_0907,419359a057ddacc9d1ce168ab84cd6ed0ef2e380,"Changed the stemming algorithm to ignore case while stripping. The algorithm is faster and produces more equal stems from nouns and verbs derived from the same word. That fixes the problem finding substantives when the searchterm is provided in lowercase. Now the stemming results are almost case insensitive. Changed the checking of legal terms to only reject terms that contain non letters, which solves problems with terms that contain irregular cased letters. Removal of pertical denotion now produces less overstemming errors. Code is rearranged a bit."
sample_0908,53f0f3b4fb071c1aa8042dc7d9dc937d83304c20,"Made many methods and classes non-final, per requests. This includes IndexWriter and IndexSearcher, among others."
sample_0909,43f5e32b7e25cf20891c44ed1f5abed6cecf1e1f,Reduced the number of condition checks for disabling locks. Documented the use of 'disableLocks' system property in class Javadoc.
sample_0910,4cee88c43846ea3236814636259fae43c8d63de7,"Added the ability to disable creation of locks on the file system, in order to allow Lucene to be used on read-only media."
sample_0911,89a554ffab239c0118ccd454d76cdf714d793911,"Fixed Bug 4555. Possible NullPointerException when a short term with substitutions was being checked for a particle denotion. Length checking corrected, and sequence of resubstitution and removing particle denotion changed to prevent denoted term to pass through remove because of the reduced length. Corrected and improved documentation. Fix in WordlistLoader, files are not read correct, loosing a line. Fix in GermanStemFilter, typo in constructor with custom exclusion table as parameter, parameter was ignored. GermanStemFilter has two new Methods for setting stemmer and exclusion list after creating the filter object."
