sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0080,apache/lucene,5b4847428634c586ac3943e0bc9eb233b73b5577,lucene/core/src/java/org/apache/lucene/codecs/lucene99/Lucene99HnswVectorsFormat.java,method,Lucene99HnswVectorsFormat,"public Lucene99HnswVectorsFormat( int maxConn, int beamWidth, int numMergeWorkers, ExecutorService mergeExec)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#13189,"Revert ""Add new parallel merge task executor for parallel actions within a si…"""
sample_0081,apache/lucene,e3a34bfe56ae555fdf36f7a43c2f0d2698101c89,lucene/core/src/java/org/apache/lucene/codecs/lucene99/Lucene99HnswVectorsFormat.java,method,Lucene99HnswVectorsFormat,"public Lucene99HnswVectorsFormat( int maxConn, int beamWidth, int numMergeWorkers, ExecutorService mergeExec)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#13124,Add new parallel merge task executor for parallel actions within a single merge action
sample_0082,apache/lucene,e446904c6147fc188b2c77bb22e08bd59586fb01,lucene/core/src/java/org/apache/lucene/store/MMapDirectory.java,class,MMapDirectory,public class MMapDirectory extends FSDirectory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#13146,Remove ByteBufferIndexInput and update all Panama implementations (MMap and Vector) to Java 21
sample_0083,apache/lucene,17cbedccfcd76275d32c2cad81b7f2d77105c052,lucene/core/src/java/org/apache/lucene/codecs/lucene94/Lucene94FieldInfosFormat.java,class,Lucene94FieldInfosFormat,public final class Lucene94FieldInfosFormat extends FieldInfosFormat,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#13119,FieldInfosFormat translation should be independent of VectorSimilartyFunction enum
sample_0084,apache/lucene,63d4ba938fe0a4a82e615dd66e716684016cfc32,lucene/core/src/java/org/apache/lucene/util/fst/FSTCompiler.java,method,compile,public FST.FSTMetadata<T> compile() throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12831,Make FSTCompiler.compile() to only return the FSTMetadata
sample_0085,apache/lucene,f16007c3eca7cbf89bf6c2f88907707cf30c0058,lucene/core/src/java/org/apache/lucene/util/ScalarQuantizer.java,method,fromVectors,"public static ScalarQuantizer fromVectors( FloatVectorValues floatVectorValues, float confidenceInterval) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#13027,Fix NPE when sampling for quantization in Lucene99HnswScalarQuantizedVectorsFormat
sample_0086,apache/lucene,b6999818474c518953d1290ef304c84dedb04ab6,lucene/core/src/java/org/apache/lucene/util/fst/FSTCompiler.java,class,FSTCompiler,public class FSTCompiler<T>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12543,Allow FST builder to use different writer
sample_0087,apache/lucene,38ca8d3e42c2ff9648a85a3c737749ce6d9c8e4a,lucene/core/src/java/org/apache/lucene/search/TopFieldCollector.java,method,create,"@Deprecated public static TopFieldCollector create(Sort sort, int numHits, int totalHitsThreshold)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10002,"Deprecate IndexSearch#search(Query, Collector) in favor of IndexSearcher#search(Query, CollectorManager) - TopFieldCollectorManager & TopScoreDocCollectorManager"
sample_0088,apache/lucene,38ca8d3e42c2ff9648a85a3c737749ce6d9c8e4a,lucene/core/src/java/org/apache/lucene/search/TopFieldCollector.java,method,createSharedManager,"@Deprecated public static CollectorManager<TopFieldCollector, TopFieldDocs> createSharedManager( Sort sort, int numHits, FieldDoc after, int totalHitsThreshold)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10002,"Deprecate IndexSearch#search(Query, Collector) in favor of IndexSearcher#search(Query, CollectorManager) - TopFieldCollectorManager & TopScoreDocCollectorManager"
sample_0089,apache/lucene,0e9c23785ec87d155da69465292779198f12bb70,lucene/core/src/java/org/apache/lucene/util/fst/FST.java,method,FST,"public FST(DataInput metaIn, DataInput in, Outputs<T> outputs, FSTStore fstStore) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12758,Streamline FST constructors and make it fully read-only
sample_0090,apache/lucene,a8c52e2e19c4ca9bdf71cf476d69d36d3ca9ae52,lucene/core/src/java/org/apache/lucene/util/hnsw/RandomVectorScorerSupplier.java,method,createFloats,"static RandomVectorScorerSupplier createFloats( final RandomAccessVectorValues<float[]> vectors, final VectorSimilarityFunction similarityFunction) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12660,Concurrent HNSW Merge
sample_0091,apache/lucene,a8c52e2e19c4ca9bdf71cf476d69d36d3ca9ae52,lucene/core/src/java/org/apache/lucene/util/hnsw/RandomVectorScorerSupplier.java,method,createBytes,"static RandomVectorScorerSupplier createBytes( final RandomAccessVectorValues<byte[]> vectors, final VectorSimilarityFunction similarityFunction) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12660,Concurrent HNSW Merge
sample_0092,apache/lucene,12fc7bf49fff033ac585c2a2317e62e9749627ea,lucene/core/src/java/org/apache/lucene/util/fst/FSTStore.java,class,FSTStore,public interface FSTStore extends FSTReader,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12709,Consolidate FSTStore and BytesStore in FST
sample_0093,apache/lucene,a1cf22e6a9458e58143f1fdb87af0206ca58b777,lucene/core/src/java/org/apache/lucene/util/hnsw/OnHeapHnswGraph.java,method,addNode,"public void addNode(int level, int node)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12651,Optimize OnHeapHnswGraph's data structure
sample_0094,apache/lucene,7371493478790facb1d46e2e516a99089c2ebfa8,lucene/core/src/java/org/apache/lucene/search/TaskExecutor.java,method,invokeAll,public <T> List<T> invokeAll(Collection<Callable<T>> callables) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12523,TaskExecutor waits for all tasks to complete before returning
sample_0095,apache/lucene,2106bf5172a9c38a8457db383eb9f5cd1918ddc5,lucene/core/src/java/org/apache/lucene/search/IndexSearcher.java,method,getSlices,public LeafSlice[] getSlices(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12606,Create a task executor when executor is not provided
sample_0096,apache/lucene,e93cdd12702747c0512463b699f1d3d3e481ce5c,lucene/core/src/java/org/apache/lucene/search/TaskExecutor.java,class,TaskExecutor,public final class TaskExecutor,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12603,Simplify TaskExecutor API
sample_0097,apache/lucene,937ebd4296d9ee638f29751fc178394e1c9a9f1a,lucene/core/src/java/org/apache/lucene/search/TaskExecutor.java,class,TaskExecutor,class TaskExecutor,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12569,Prevent concurrent tasks from parallelizing further
sample_0098,apache/lucene,c26b0180bd4de7049a6a5a4a8324f64df67abc4f,lucene/core/src/java/org/apache/lucene/util/hnsw/HnswGraphBuilder.java,class,HnswGraphBuilder,public final class HnswGraphBuilder,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12529,Introduce a random vector scorer in HNSW builder/searcher
sample_0099,apache/lucene,c26b0180bd4de7049a6a5a4a8324f64df67abc4f,lucene/core/src/java/org/apache/lucene/util/hnsw/HnswGraphSearcher.java,class,HnswGraphSearcher,public class HnswGraphSearcher,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12529,Introduce a random vector scorer in HNSW builder/searcher
sample_0100,apache/lucene,52ace7eb35644b16db51325172ec7831c3e00e58,lucene/core/src/java/org/apache/lucene/util/automaton/StringsToAutomaton.java,class,StringsToAutomaton,final class StringsToAutomaton,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12320,"Add ""direct to binary"" option for DaciukMihovAutomatonBuilder and use it in TermInSetQuery#visit"
sample_0101,apache/lucene,8af305892d726c180f03316c73aebf8183c2e481,lucene/core/src/java/org/apache/lucene/util/hnsw/NeighborArray.java,method,insertSorted,"void insertSorted(int newNode, float newScore)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12235,Optimize HNSW diversity calculation
sample_0102,apache/lucene,56e65919b18dccb368d080cf9188080727bd63f1,lucene/core/src/java/org/apache/lucene/index/ConcurrentApproximatePriorityQueue.java,class,ConcurrentApproximatePriorityQueue,final class ConcurrentApproximatePriorityQueue<T>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12216,Adjust DWPT pool concurrency to the number of cores.
sample_0103,apache/lucene,d407edf4b87227735b3ba2d8a81af1994a02d8e9,lucene/core/src/java/org/apache/lucene/index/FlushByRamOrCountsPolicy.java,class,FlushByRamOrCountsPolicy,class FlushByRamOrCountsPolicy extends FlushPolicy,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12198,Reduce contention in DocumentsWriterFlushControl.
sample_0104,apache/lucene,3809106602a9675f4fd217b1090af4505d4ec2a7,lucene/core/src/java/org/apache/lucene/search/TermInSetQuery.java,class,TermInSetQuery,public class TermInSetQuery extends MultiTermQuery implements Accountable,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12156,Remove custom TermInSetQuery implementation in favor of extending MultiTermQuery
sample_0105,apache/lucene,776149f0f6964bbc72ad2d292d1bfe770f82ba45,lucene/core/src/java/org/apache/lucene/util/hnsw/OnHeapHnswGraph.java,method,addNode,"public void addNode(int level, int node)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12050,Reuse HNSW graph for intialization during merge
sample_0106,apache/lucene,96136b42821205e942f21a26c4992530c6909aca,lucene/core/src/java/org/apache/lucene/document/DoubleField.java,class,DoubleField,public final class DoubleField extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12116,Improve document API for stored fields.
sample_0107,apache/lucene,96136b42821205e942f21a26c4992530c6909aca,lucene/core/src/java/org/apache/lucene/document/DoubleField.java,method,DoubleField,"@Deprecated public DoubleField(String name, double value)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12116,Improve document API for stored fields.
sample_0108,apache/lucene,96136b42821205e942f21a26c4992530c6909aca,lucene/core/src/java/org/apache/lucene/document/FloatField.java,class,FloatField,public final class FloatField extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12116,Improve document API for stored fields.
sample_0109,apache/lucene,5acca826330b2afc15b6a2d5e2134d7d1a64e4a9,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/FuzzySet.java,method,contains,public ContainsResult contains(BytesRef value),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11900,Reduce bloom filter size by using the optimal count for hash functions.
sample_0110,apache/lucene,5acca826330b2afc15b6a2d5e2134d7d1a64e4a9,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/FuzzySet.java,method,serialize,public void serialize(DataOutput out) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11900,Reduce bloom filter size by using the optimal count for hash functions.
sample_0111,apache/lucene,5acca826330b2afc15b6a2d5e2134d7d1a64e4a9,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/FuzzySet.java,method,addValue,public void addValue(BytesRef value) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11900,Reduce bloom filter size by using the optimal count for hash functions.
sample_0112,apache/lucene,92e67ec626b32a95145dcc1f7dff8d50f28ae393,lucene/core/src/java/org/apache/lucene/document/KnnVectorField.java,class,KnnVectorField,@Deprecated public class KnnVectorField extends KnnFloatVectorField,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12105,Rename vector float classes and methods
sample_0113,apache/lucene,92e67ec626b32a95145dcc1f7dff8d50f28ae393,lucene/core/src/java/org/apache/lucene/index/LeafReader.java,method,getVectorValues,@Deprecated public VectorValues getVectorValues(String field) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12105,Rename vector float classes and methods
sample_0114,apache/lucene,92e67ec626b32a95145dcc1f7dff8d50f28ae393,lucene/core/src/java/org/apache/lucene/index/VectorValues.java,class,VectorValues,@Deprecated public abstract class VectorValues extends FloatVectorValues,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12105,Rename vector float classes and methods
sample_0115,apache/lucene,9ab324d2bed5bec60af01654aa01fa4da8f2026e,lucene/core/src/java/org/apache/lucene/document/Field.java,method,setTokenStream,public void setTokenStream(TokenStream tokenStream),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12053,Allow reusing indexed binary fields.
sample_0116,apache/lucene,525a11091ca9b9076f8c1b3db41b52947090506a,lucene/core/src/java/org/apache/lucene/document/Field.java,method,setTokenStream,public void setTokenStream(TokenStream tokenStream),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12053,"Revert ""Allow reusing indexed binary fields. """
sample_0117,apache/lucene,84778549afabc32cd6e5a3459b1b8aaa89b74a74,lucene/core/src/java/org/apache/lucene/document/Field.java,method,setTokenStream,public void setTokenStream(TokenStream tokenStream),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12053,Allow reusing indexed binary fields.
sample_0118,apache/lucene,57201aa967828a678a6c440b6a2e36fd8846ca37,lucene/core/src/java/org/apache/lucene/document/LongPoint.java,method,newDistanceFeatureQuery,"@Deprecated public static Query newDistanceFeatureQuery( String field, float weight, long origin, long pivotDistance)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11997,"Add IntField, LongField, FloatField and DoubleField"
sample_0119,apache/lucene,945d7fe0273bb734a72eaa9087dcfed80035a760,lucene/expressions/src/java/org/apache/lucene/expressions/js/JavascriptCompiler.java,method,compile,public static Expression compile(String sourceText) throws ParseException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12016,Upgrade ANTLR to version 4.11.1
sample_0120,apache/lucene,e34234ca6c63032c9b5ca6b41d1940a5cf86f64d,lucene/core/src/java/org/apache/lucene/document/LongRange.java,method,verifyAndEncode,"static void verifyAndEncode(long[] min, long[] max, byte[] bytes)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#12008,Remove unnecessary NaN checks from LongRange#verifyAndEncode
sample_0121,apache/lucene,5fec8efe4edfb7495f7f4a26893cb87eb15fe900,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegeneratePath.java,method,getBounds,@Override public void getBounds(final Bounds bounds),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,More tidying to make lint happy
sample_0122,apache/lucene,1ded41ea20dfa3e03804976b4003b4af4bb07a12,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoStandardPath.java,method,nearestDistance,"DistancePair nearestDistance( final DistanceStyle distanceStyle, final double x, final double y, final double z)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Final bugs fixed, except remaining legacy issue with nearest distance in GeoDegeneratePath."
sample_0123,apache/lucene,369a70f28948e748ed157c0731f36c367c4a03fa,lucene/misc/src/java/org/apache/lucene/misc/index/BinaryDocValueSelector.java,class,BinaryDocValueSelector,"public class BinaryDocValueSelector implements IndexRearranger.DocumentSelector, Serializable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11815,Support deletions in rearrange
sample_0124,apache/lucene,369a70f28948e748ed157c0731f36c367c4a03fa,lucene/misc/src/java/org/apache/lucene/misc/index/IndexRearranger.java,class,IndexRearranger,public class IndexRearranger,JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11815,Support deletions in rearrange
sample_0125,apache/lucene,69a7cb22e7118415cb75d2262db19322c098047c,lucene/core/src/java/org/apache/lucene/store/MMapDirectory.java,method,setPreload,@Deprecated public void setPreload(boolean preload),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11929,More granular control of preloading on MMapDirectory.
sample_0126,apache/lucene,c66a559050048a28d1528c7f562367c8738fe90b,lucene/facet/src/java/org/apache/lucene/facet/DrillSidewaysScorer.java,method,doQueryFirstScoring,"private void doQueryFirstScoring(Bits acceptDocs, LeafCollector collector, DocsAndCost[] dims) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11881,Further optimize DrillSideways scoring
sample_0127,apache/lucene,6bd8733fdbe504d5510603723bc1ee6af31a6df3,lucene/highlighter/src/java/org/apache/lucene/search/uhighlight/UnifiedHighlighter.java,method,extractTerms,protected static Set<Term> extractTerms(Query query),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11807,No need to rewrite queries in unified highlighter
sample_0128,apache/lucene,3b9c728ab558255eb8329a017b9d235611d7b142,lucene/core/src/java/org/apache/lucene/store/MMapDirectory.java,method,MMapDirectory,"@Deprecated public MMapDirectory(Path path, int maxChunkSize) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,JDK-19,MR-JAR rewrite of MMapDirectory with preview Panama APIs (>= -ea+23)
sample_0129,apache/lucene,15f3743f02c2b22487389aa582672a2752d37dfc,lucene/core/src/java/org/apache/lucene/util/automaton/CompiledAutomaton.java,method,CompiledAutomaton,public CompiledAutomaton(Automaton automaton),JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11813,Remove Operations.isFinite
sample_0130,apache/lucene,3a04aa44c22aad7c63f806b436a79515285c6ea9,lucene/analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPTokenizer.java,class,OpenNLPTokenizer,"@IgnoreRandomChains(reason = ""LUCENE-10352: add argument providers for this one"") public final class OpenNLPTokenizer extends SegmentingTokenizerBase",JAVADOC_MODIFICATION,METHOD_MODIFICATION,#11734,Fix repeating token sentence boundary bug
sample_0131,apache/lucene,554fabf68293e71620134e00b2ce63726c7d0797,lucene/core/src/java/org/apache/lucene/search/SortField.java,method,getOptimizeSortWithPoints,@Deprecated // Remove in Lucene 10 public boolean getOptimizeSortWithPoints(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10633,Disable sort optimization for SortedSetSortField
